seq	xt	in_code	name
0x632	0x000552e4	1	"ADJ-PICEXT
0x692	0x00055680	1	%GET-TIME
0x693	0x000556a0	1	GET-SECOND
0x694	0x000556bc	1	GET-MINUTE
0x695	0x000556d8	1	GET-HOUR
0x696	0x000556f4	1	GET-DAY
0x697	0x00055710	1	GET-WEEK
0x698	0x0005572c	1	GET-MONTH
0x699	0x00055748	1	GET-YEAR
0x69d	0x00055764	1	?FREE
0x6a0	0x00055794	0	DISPOSITION
0x6a1	0x0005579c	0	REGKEY
0x6a2	0x000557a4	0	REGTYPE
0x6a3	0x000557ac	0	REGLEN
0x6a4	0x000557b4	0	RETURNEDKEY$
0x6a6	0x000557c8	1	ABS-REGGETKEY
0x6ba	0x00055880	1	ABS-REGGETSTRING
0x6e0	0x0005599c	1	OFF-TYPE
0x6eb	0x00055a10	1	MULTI-SEARCH
0x717	0x00055c2c	1	=ENG-CHAR?1
0x71a	0x00055c88	1	SPLIT-STRING
0x761	0x00055f2c	1	C-GET-INDEX
0x776	0x00055f60	1	(#.)
0x777	0x00055fc4	1	#.
0x778	0x00055fe8	1	%
0x779	0x00056004	1	>%
0x77c	0x00056048	1	+-SIGN
0x77e	0x00056078	1	(+-D.)
0x78b	0x0005614c	1	+-D.
0x78d	0x00056170	1	(+-.)
0x78e	0x0005619c	1	+-.
0x3	0x000561c0	0	>MFILE-FILE-HANDLE
0x4	0x000561c8	0	>MFILE-MAP-OBJECT
0x5	0x000561d0	0	>MFILE-MAP-ABS-ADR
0x6	0x000561d8	0	B/MFILE
0x8	0x000561e0	1	MFILE-INIT
0xa	0x000561fc	1	MFILE
0xc	0x0005621c	1	CLOSE-MFILE
0x14	0x000562cc	1	%OPEN-MFILE
0x46	0x00056484	1	OPEN-MFILE
0x4b	0x000564a0	0	TMP-MFILE
0x4e	0x001d2574	0	T
0x793	0x000564b0	1	%FILE-CONTAIN?
0x7a2	0x00056548	1	FILE-CONTAIN?
0x7a3	0x00056564	1	FILE-CAPS-CONTAIN?
0x7a5	0x00056580	0	/HOMEPAGE?
0x7ab	0x00056590	0	KB.SIZE?
0x7ac	0x000565a0	0	MB.SIZE?
0x7ad	0x000565b0	0	.SIZE-BUF
0x7ae	0x000566b8	0	.SIZE-R
0x7b0	0x000566c8	0	.SIZE-ADDSPACE?
0x7b2	0x000566d8	1	UM/MOD1
0x7b6	0x000566fc	1	(D.R.SIZE)
0x7fa	0x00056848	1	(D.SIZE)
0x7fb	0x00056864	1	(R.SIZE)
0x7fc	0x00056890	1	(.SIZE)
0x3	0x000568ac	0	CFG-COLORS-VALUE
0x23	0x00056928	0	CFG-COLORS-NAME
0x26	0x00056a14	1	(.COLOR)
0x5	0x00056af0	0	LIST
0x7	0x00056b2c	1	?MEMFULL
0x9	0x00056b68	0	ENTRY-IDX-CAPACITY
0xa	0x00056b78	0	ENTRY-IDX
0xb	0x00056b88	0	#TOTAL-ENTRY
0xc	0x00056b98	0	B/ENTRY-IDX
0x14	0x00056ba0	0	IDX:
0x15	0x00056bc4	0	B/IDX:
0x18	0x00056be8	1	>ENTRY-IDX
0x1c	0x00056c04	1	>ENTRY-IDX-ADR
0x1d	0x00056be8	1	>ENTRY-IDX-LEN
0x1f	0x00056c24	1	FREE-ENTRY-IDX
0x23	0x00056c5c	1	?EXTEND-ENTRY-IDX
0x34	0x00056d08	1	FREE-ENTRY
0x38	0x00056d34	1	NULL-ENTRIES
0x39	0x00056d68	1	NULL-ENTRY
0x3b	0x00056d84	1	RESIZE-ENTRY
0x53	0x00056e30	0	INIT:
0x72	0x00056f20	1	INSERT-FILL
0x7b	0x00056f94	0	#INS-NULL-ENTRIES:
0x9a	0x00057078	0	#PUT:
0xa5	0x000570f4	0	#INSERT:
0xaa	0x00057138	1	ADD-ENTRY
0xbc	0x000571dc	0	#SWAP:
0xc4	0x00057278	0	#MULTI-DELETE:
0xe6	0x000573b8	0	#DELETE:
0xeb	0x00057408	1	TOTAL-LEN
0xf3	0x00057470	0	TRAVERSE:
0xfb	0x0005750c	0	LIST:
0x10c	0x001d2ba0	0	LIST-TEST
0x124	0x001d2ea0	0	T
0x5	0x00057638	1	?NEGATE
0x10	0x00057654	1	"BIN-SEARCH
0xa	0x0005772c	0	TEXTLIST
0xc	0x00057768	0	MAX-LINE-LEN
0xd	0x00057778	0	UNI?
0xf	0x00057788	0	MAX-LINE-LEN:
0x10	0x000577ac	0	UNI?:
0x18	0x00057804	0	MEMORY-UNI-APPEND-LOAD:
0x2a	0x00057894	0	UNI-TEXTFILE-HEADER
0x2c	0x0005789c	0	MEMORY-APPEND-LOAD:
0x56	0x00057a50	0	MEMORY-LOAD:
0x59	0x00057a90	0	"APPEND-LOAD:
0x66	0x00057b14	0	"LOAD:
0x69	0x00057b54	0	TEXTFILE-SAVE-FILE
0x6b	0x00057b70	0	"SAVE:
0x95	0x00057c60	1	LIST-COMPARE-TO-FUNC
0x98	0x00057c88	0	"SORT-INSERT:
0xa6	0x00057d0c	0	KEY-SEARCH-DELIMITER
0xa8	0x00057d1c	1	KEY-SEARCH-COMPARE
0xaf	0x00057d54	0	KEY-SEARCH:
0xbe	0x00057ddc	1	SORT-STR
0xe5	0x00057f68	1	LISTTEST
0x10a	0x001d3678	0	TT
0x10b	0x001d3694	0	T
0x7	0x000581ac	0	DIC
0x9	0x000581e8	0	DELIMITER
0xa	0x000581f8	0	DESCEND?
0x16	0x00058274	0	DELIMITER:
0x18	0x00058298	1	DIC-COMPARE-TO-FUNC
0x1c	0x000582cc	1	KEY-SEARCH
0x26	0x00058330	0	KEY-FIND:
0x29	0x00058354	1	DIC-CAPS-COMPARE-TO-FUNC
0x2d	0x00058388	1	CAPS-KEY-SEARCH
0x37	0x000583ec	0	CAPS-KEY-FIND:
0x3a	0x00058410	1	DIC-PUT
0x45	0x000584c4	0	KEY-PUT:
0x4f	0x0005857c	0	CAPS-KEY-PUT:
0x5f	0x00058634	0	#GET-DATA:
0x61	0x00058670	0	KEY-GET-DATA:
0x69	0x000586e4	0	CAPS-KEY-GET-DATA:
0x74	0x001d3a0c	0	T
0x53	0x00058758	0	COLOR$-DIC
0x54	0x00058790	1	COLOR$>DIC
0x62	0x00058818	1	LOWER-"COLOR>N
0x69	0x00058854	1	"COLOR>N
0x6f	0x000588ac	1	COLOR$-DIC-INIT
0x90	0x000588dc	1	(.NAME)
0x9e	0x00058930	0	CFG-TYPE-INT
0x9f	0x00058938	0	CFG-TYPE-STR
0xa0	0x00058940	0	CFG-TYPE-BOOL
0xa1	0x00058948	0	CFG-TYPE-COLOR
0xaa	0x00058950	1	,CFG-TYPE&NAME
0xb3	0x000589f0	1	,CFG-TYPE&NAME"
0xc3	0x001d3d58	0	CFG-INT
0xc7	0x001d3d90	0	CFG-INT"
0xcb	0x001d3dc8	0	CFG-BOOL
0xcf	0x001d3e00	0	CFG-BOOL"
0xd4	0x001d3e34	0	CFG-STR
0xda	0x001d3ea8	0	CFG-STR"
0xe0	0x001d3f1c	0	CFG-COLOR
0xe4	0x001d3f54	0	CFG-COLOR"
0xe8	0x001d3f8c	0	CREATE-CFG
0xec	0x001d3fbc	0	END-CFG
0xf4	0x00058a94	0	CFG-NAME
0xf5	0x00058b98	0	CFG-BODY
0xf6	0x00058ba8	0	CFG-TYPE
0xf7	0x00058bb8	0	CFG-PARAM
0x102	0x00058bc8	1	GET1CFG
0x9	0x00058c38	0	NULL-STRBUF
0xb	0x00058c44	0	STRBUF
0xd	0x00058c80	0	STRBUF-BUF
0xe	0x00058c90	0	STRBUF-BLEN
0x10	0x00058ca0	0	GLOBAL?
0x19	0x00058cf4	0	GLOBAL:
0x23	0x00058d74	0	NEEDINIT?:
0x28	0x00058da4	0	?INIT:
0x38	0x00058e84	0	SIZE:
0x39	0x00058ea8	0	LEN:
0x3c	0x00058ecc	0	ADJBLEN:
0x68	0x00058fe0	0	ADDC:
0x69	0x0005901c	0	ADDW:
0x6a	0x00059058	0	ADDD:
0x6c	0x00059094	0	ADDCELL:
0x6e	0x000590d0	0	ADDCRLF:
0x6f	0x0005910c	0	ADDLF:
0x70	0x00059148	0	ADDCPLACE:
0x74	0x00059188	0	ADDWPLACE:
0x78	0x000591c8	0	ADDLPLACE:
0x7c	0x00059208	0	ADDLINE:
0x80	0x00059254	0	ADDLFLINE:
0x87	0x000592f4	0	ADJLEN:
0x89	0x0005932c	0	HANDLE-READFILE:
0x98	0x000593f8	0	"READFILE:
0xb2	0x00059514	0	"LOADFILE:
0xb6	0x00059544	0	HANDLE-SAVEFILE:
0xbb	0x0005959c	0	"SAVEFILE:
0xc5	0x00059608	0	"NODUP-SAVEFILE:
0xd6	0x000596ac	0	"ADDFILE:
0xe2	0x0005970c	0	TMP-STRBUF
0xe7	0x001d43e4	0	TEST-STRBUF
0x112	0x00059720	1	SAVE-CFG
0x13d	0x00059890	1	SAVE-CFG-TO-WINDOWSDIR
0x145	0x000598d0	1	SAVE-CFG-TO-CFGDIR
0x14a	0x00059910	1	READ1CFGLINE
0x7	0x00059b50	0	IDESCEND?
0x9	0x00059b58	1	>IDESCEND
0x10	0x00059b74	0	SIZE/IS
0x11	0x00059b84	0	IS-LEFT
0x12	0x00059b94	0	IS-RIGHT
0x13	0x00059ba4	0	IS-ARRAY
0x15	0x00059bb4	0	IS-KEY-CMP
0x16	0x00059bc4	0	>IS-KEY
0x18	0x00059bd4	0	IS-CMP-CNT
0x19	0x00059be4	0	IS-BIN-LOW
0x1a	0x00059bf4	0	IS-BIN-HIGH
0x1b	0x00059c04	0	IS-BIN-MID
0x1c	0x00059c14	0	IS-IDXBUF
0x1d	0x00059c24	0	IS-SORTBUF
0x1f	0x00059c34	0	IS-=-CNT
0x54	0x00059c94	1	IS-BIN-SEARCH-MAIN
0x89	0x00059d00	0	IS-BIN-SEARCH-CNT
0x93	0x00059d34	1	IS-BIN-SEARCH
0xb4	0x00059d70	1	XCMOVE
0xd2	0x00059da4	1	SERIAL-FILLD
0xe3	0x00059dc4	1	CELLCMOVE>
0x106	0x00059df8	1	IS-ARRAY>IS-SORTBUF
0x140	0x00059e58	1	1+.DUP.DUP.IS-LEFT.+
0x147	0x00059e74	1	0.OVER.1-
0x14e	0x00059e8c	0	IS-SKIP-CNT
0x150	0x00059e9c	1	ISORT
0x1a0	0x0005a098	1	CMP-N
0xf	0x0005a0c0	0	TF-SAVE-TO-BUF-BUF
0x11	0x0005a0d4	0	TEXTFILE-SAVE-LAST-LIMIT
0x13	0x0005a0e4	0	TEXTFILE-SAVE-FILE
0x15	0x0005a0f8	0	TF-BIN-SEARCH-COMPARE
0x16	0x0005a108	0	TF-BIN-SEARCH-CAPS?
0x18	0x0005a118	0	TEXTBUF1
0x19	0x0005a128	0	MAXLINE-LEN1
0x1a	0x0005a138	0	B/TEXTIDX1
0x1b	0x0005a148	0	TEXTIDX-BLEN1
0x1c	0x0005a158	0	TEXTIDX1
0x1d	0x0005a168	0	TEXTFILE-TABCHECK?
0x1f	0x0005a178	0	TF-SORT-CAPS?
0x21	0x0005a188	0	TEXTFILE-CUPPER?
0x23	0x0005a198	0	TF-LF-SAVE?
0x24	0x0005a1a8	0	TF-ALWAYS-LF-SAVE?
0x26	0x0005a1b8	0	TF-SORT-GETFIRSTWORD
0x54	0x0005a220	1	+.2@
0x5d	0x0005a23c	1	+.SWAP
0x67	0x0005a258	0	TEXTFILE
0x69	0x0005a294	0	TEXTBUF
0x6a	0x0005a2a4	0	TEXTBUF-LEN
0x6b	0x0005a2b4	0	TEXTBUF-BLEN
0x6c	0x0005a2c4	0	TOTALLINE
0x6d	0x0005a2d4	0	MAXLINE-LEN
0x6f	0x0005a2e4	0	TEXTIDX
0x70	0x0005a2f4	0	TEXTIDX-BLEN
0x71	0x0005a304	0	B/TEXTIDX
0x78	0x0005a314	0	UNI?
0x7a	0x0005a324	0	#LINE:
0x83	0x0005a380	1	SWAP.8*.+.2@
0x90	0x0005a3a0	0	SAVE-#LINE:
0x96	0x0005a3d0	0	#EXTRA:
0x9d	0x0005a404	0	TF-IS-KEY
0x9e	0x0005a414	0	TF-SORT-BUF2
0xa0	0x0005a424	1	>TF-IS-KEY
0xa7	0x0005a484	1	TF-IS-KEY-CMP
0xb1	0x0005a4fc	0	SORT:
0xc4	0x0005a5cc	0	BIN-SEARCH-TARGET
0xc5	0x0005a6d0	0	BIN-SEARCH-TMP
0xc7	0x0005a7d4	1	DEF-TF-BIN-SEARCH-COMPARE
0xd3	0x0005a830	1	TF-SEARCH-CMP
0xfd	0x0005a878	1	2DUP.+.2/.DUP
0x11c	0x0005a8b8	1	BIN-SEARCH1
0x130	0x0005a920	0	BIN-SEARCH1:
0x145	0x0005a9d0	0	BIN-SEARCH:
0x174	0x0005aa6c	0	NEEDFREE?:
0x187	0x0005aaec	0	EMPTY:
0x1b0	0x0005ab94	1	TEXTIDX1.R@.+.2!.B/TEXTIDX.R+
0x1c6	0x0005abe4	1	?MEMFULL
0x1c9	0x0005ac20	1	UNI-INDEXTEXTFILE
0x20f	0x0005ae24	1	INDEXTEXTFILE
0x25b	0x0005b10c	1	ENLARGE-TEXTIDX
0x262	0x0005b144	0	%REPLACELINE:
0x294	0x0005b2e0	0	REPLACELINE:
0x2a8	0x0005b3b4	0	INSERTLINE:
0x2bf	0x0005b4b4	0	DELETELINE:
0x2d4	0x0005b564	0	DUP?:
0x2d8	0x0005b594	0	DUP?ADDLINE:
0x2e9	0x0005b5f8	0	KEY-SEARCH-DELIMITER
0x2eb	0x0005b608	1	KEY-SEARCH-COMPARE
0x2fd	0x0005b6c4	0	KEY-GETLINE:
0x306	0x0005b71c	0	KEY-REPLACELINE:
0x31c	0x0005b7e0	0	KEY-DELETELINE:
0x32f	0x0005b878	1	+.SWAP.9
0x33e	0x0005b898	1	EXPANDTEXTTABS
0x357	0x0005b9bc	0	SETBUF:
0x35e	0x0005ba18	0	"%READFILE:
0x38a	0x0005bb3c	0	INDEXLINE:
0x3a5	0x0005bbf4	0	READFROMBUF:
0x3b0	0x0005bc60	0	REARRANGE:
0x3c6	0x0005bd5c	0	TOTALLINE:
0x3c8	0x0005bd80	0	MAXLINELEN:
0x3ca	0x0005bda4	0	SAVE-TO-BUF:
0x3e5	0x0005bed0	0	FREE-SAVE-TO-BUF:
0x41d	0x0005c0b0	0	KEY-MERGE:
0x450	0x0005c398	0	DELETE-DUPLINE:
0x46f	0x0005c524	0	TMP-TEXTFILE
0x471	0x0005c550	1	"SORTTEXTFILE
0x47d	0x0005c5ec	1	"READ#LINE
0x181	0x0005c708	0	CFG-FILE
0x183	0x0005c734	1	READ-CFG
0x198	0x0005c810	1	READ-CFG-FROM-WINDOWSDIR
0x1a2	0x0005c850	1	READ-CFG-FROM-CFGDIR
0x5	0x0005c8a4	1	WNET-DISCONNECTDIALOG
0x9	0x0005c908	1	WNET-CONNECTDIALOG
0x19	0x0005c96c	0	>SHELLEXECUTEINFO-CBSIZE
0x1a	0x0005c974	0	>SHELLEXECUTEINFO-FMASK
0x1b	0x0005c97c	0	>SHELLEXECUTEINFO-HWND
0x1c	0x0005c984	0	>SHELLEXECUTEINFO-LPVERB
0x1d	0x0005c98c	0	>SHELLEXECUTEINFO-LPFILE
0x1e	0x0005c994	0	>SHELLEXECUTEINFO-LPPARAMETERS
0x1f	0x0005c99c	0	>SHELLEXECUTEINFO-LPDIRECTORY
0x20	0x0005c9a4	0	>SHELLEXECUTEINFO-NSHOW
0x21	0x0005c9ac	0	>SHELLEXECUTEINFO-HINSTAPP
0x22	0x0005c9b4	0	>SHELLEXECUTEINFO-LPIDLIST
0x23	0x0005c9bc	0	>SHELLEXECUTEINFO-LPCLASS
0x24	0x0005c9c4	0	>SHELLEXECUTEINFO-HKEYCLASS
0x25	0x0005c9cc	0	>SHELLEXECUTEINFO-DWHOTKEY
0x2a	0x0005c9d4	0	>SHELLEXECUTEINFO-DUMMYUNIONNAME
0x2b	0x0005c9dc	0	>SHELLEXECUTEINFO-HANDLE
0x2c	0x0005c9e4	0	B/SHELLEXECUTEINFO
0x2f	0x0005c9ec	1	"SHELL-FILE-PROPERTY
0x54	0x001d5824	0	T
0x8	0x0005cb20	0	CVVERSION
0xc	0x0005cb30	1	CV-.APP-VERSION
0x9e	0x0005cb5c	0	DIR-LTGREEN
0xa0	0x0005cb80	0	DIR-GREEN
0xa1	0x0005cba4	0	DIR-CYAN
0xa3	0x0005cbc8	0	DIR-LTCYAN
0xa4	0x0005cbec	0	DIR-YELLOW
0x4	0x0005cc10	0	SELTITLE
0x5	0x0005cd14	0	SELBUF
0x6	0x0005cd28	0	#SEL-TOTAL
0x8	0x0005cd38	0	SEL-MAXLEN
0xa	0x0005cd48	0	SEL-NO-HILIGHT?
0xc	0x0005cd58	0	SEL-NO-MOUSEMOVE?
0xe	0x0005cd68	1	>SEL
0x13	0x0005cda4	1	SEL-INIT
0x18	0x0005cde8	1	SEL-QUIT
0x1e	0x0005ce14	1	>SELTITLE
0x22	0x0005ce34	1	#SEL>
0x2d	0x0005cee4	0	SEL-Y
0x2e	0x0005cef4	0	SEL-YMAX
0x2f	0x0005cf04	0	SEL-XMAX
0x30	0x0005cf14	0	SEL-TOP-LINE
0x31	0x0005cf24	0	SEL-LINEREPAINT?
0x33	0x0005cf34	0	LAST-SEL-TOP-LINE
0x34	0x0005cf44	0	LAST-SEL-Y
0x36	0x0005cf54	0	SEL-COL-CUR
0x41	0x0005cffc	1	.1SEL
0x89	0x0005d2a0	0	SPAINT:
0x90	0x0005d30c	0	VPOSITION:
0x96	0x0005d36c	0	HPOSITION:
0x9b	0x0005d3a8	0	HOME:
0xa5	0x0005d434	0	VSCROLL:
0xa6	0x0005d46c	0	VPAGE:
0xa8	0x0005d4b0	0	HSCROLL:
0xa9	0x0005d4e8	0	HPAGE:
0xab	0x0005d52c	0	WM_VSCROLL
0x39	0x0005d77c	0	SEL-WINDOW
0xe3	0x0005ddc4	0	SEL1
0x10c	0x0005e064	0	LAST-SEL-CLICK-Y
0x10d	0x0005e074	1	%SEL-CLICK
0x12a	0x0005e22c	1	SEL-TRACK
0x135	0x0005e278	1	SEL-CLICK
0x140	0x0005e31c	1	SEL-UNCLICK
0x144	0x0005e374	1	SEL-DBLCLICK
0x150	0x0005e3a0	1	%SEL-UP
0x158	0x0005e410	1	%SEL-DOWN
0x161	0x0005e47c	1	SEL-HOT-DUP?
0x16b	0x0005e510	1	SEL-GOTO-Y
0x171	0x0005e580	1	SELINDEX
0x19f	0x0005e778	0	SELED-STR
0x1a1	0x0005e87c	1	SEL-MAIN
0x1bc	0x0005ea84	1	SEL
0x1d0	0x001d5e30	0	T
0xb	0x0005eb40	0	FREEIMAGE-IJL?
0xd	0x0005eb50	0	READING-PIC-ABORT?
0xe	0x0005eb60	0	ALLOW-READING-PIC-ABORT?
0xf	0x0005eb70	0	READING-PIC?
0x12	0x0005eb80	0	SIZEOF(BITMAPINFOHEADER)
0x13	0x0005eb88	0	SIZEOF(BITMAPFILEHEADER)
0x14	0x0005eb90	0	SIZEOF(BITMAP)
0x17	0x0005eb98	0	BITMAPFILEHEADER
0x22	0x0005ebe8	0	BMIH
0x23	0x0005ebf8	0	BISIZE
0x24	0x0005ec08	0	BIWIDTH
0x25	0x0005ec18	0	BIHEIGHT
0x26	0x0005ec28	0	BIPLANES
0x27	0x0005ec38	0	BIBITCOUNT
0x28	0x0005ec48	0	BICOMPRESSION
0x29	0x0005ec58	0	BISIZEIMAGE
0x2a	0x0005ec68	0	BIXPELSPERMETER
0x2b	0x0005ec78	0	BIYPELSPERMETER
0x2c	0x0005ec88	0	BICLRUSED
0x2d	0x0005ec98	0	BICLRIMPORTANT
0x2e	0x0005eca8	0	BMICOLORS
0x21	0x0005ecb8	0	BMIH
0x33	0x0005f124	0	BMIH2
0x34	0x0005f134	0	BISIZE
0x35	0x0005f144	0	BIWIDTH
0x36	0x0005f154	0	BIHEIGHT
0x37	0x0005f164	0	BIPLANES
0x38	0x0005f174	0	BIBITCOUNT
0x39	0x0005f184	0	BICOMPRESSION
0x3a	0x0005f194	0	BISIZEIMAGE
0x3b	0x0005f1a4	0	BIXPELSPERMETER
0x3c	0x0005f1b4	0	BIYPELSPERMETER
0x3d	0x0005f1c4	0	BICLRUSED
0x3e	0x0005f1d4	0	BICLRIMPORTANT
0x3f	0x0005f1e4	0	BMICOLORS
0x32	0x0005f1f4	0	BMIH2
0x44	0x0005f624	1	GET-RATIO-ENLARGE-SIZE
0x56	0x0005f738	1	BMP-SCANLINE-ALIGN
0x5a	0x0005f754	0	FI-DLL
0x5c	0x0005f774	1	FI-GET-WIDTH
0x5d	0x0005f7b4	1	FI-GET-HEIGHT
0x5e	0x0005f7f4	1	FI-GET-INFO
0x5f	0x0005f834	1	FI-GET-BITS
0x60	0x0005f874	1	FI-GET-SCANLINE
0x61	0x0005f8b8	1	FI-FREE
0x1	0x0005f8f4	0	SIZEOF(BMPINFOHEADER)
0x4	0x0005f8fc	0	IJL-MFILE
0x6	0x0005f90c	0	IJL_NONE
0x7	0x0005f914	0	IJL_OTHER
0xa	0x0005f91c	0	IJL_OK
0xb	0x0005f924	0	IJL_INTERRUPT_OK
0xc	0x0005f92c	0	IJL_ROI_OK
0xe	0x0005f934	0	IJL_411
0x11	0x0005f93c	0	IJL_BGR
0x12	0x0005f944	0	IJL_YCBCR
0x13	0x0005f94c	0	IJL_G
0x17	0x0005f954	0	IJL_SETUP
0x1b	0x0005f95c	0	IJL_JBUFF_READPARAMS
0x1e	0x0005f964	0	IJL_JBUFF_READWHOLEIMAGE
0x21	0x0005f96c	0	IJL_JBUFF_READHEADER
0x24	0x0005f974	0	IJL_JBUFF_READENTROPY
0x26	0x0005f97c	0	IJL_JFILE_WRITEWHOLEIMAGE
0x2a	0x0005f984	0	IJL_JBUFF_WRITEHEADER
0x31	0x0005f98c	0	IJL_JBUFF_READONEHALF
0x34	0x0005f994	0	IJL_JBUFF_READONEQUARTER
0x38	0x0005f99c	0	IJL_JBUFF_READONEEIGHTH
0xc4	0x0005f9a4	0	JCPROPS
0xc6	0x0005f9b4	0	.USEJPEGPROPERTIES
0xc8	0x0005f9bc	0	.DIBBYTES
0xc9	0x0005f9c4	0	.DIBWIDTH
0xca	0x0005f9cc	0	.DIBHEIGHT
0xcb	0x0005f9d4	0	.DIBPADBYTES
0xcc	0x0005f9dc	0	.DIBCHANNELS
0xcd	0x0005f9e4	0	.DIBCOLOR
0xce	0x0005f9ec	0	.DIBSUBSAMPLING
0xd0	0x0005f9f4	0	.JPGFILE
0xd1	0x0005f9fc	0	.JPGBYTES
0xd2	0x0005fa04	0	.JPGSIZEBYTES
0xd3	0x0005fa0c	0	.JPGWIDTH
0xd4	0x0005fa14	0	.JPGHEIGHT
0xd5	0x0005fa1c	0	.JPGCHANNELS
0xd6	0x0005fa24	0	.JPGCOLOR
0xd7	0x0005fa2c	0	.JPGSUBSAMPLING
0xd8	0x0005fa34	0	.JPGTHUMBWIDTH
0xd9	0x0005fa3c	0	.JPGTHUMBHEIGHT
0xdb	0x0005fa44	0	.CCONVERSION_REQD
0xdc	0x0005fa4c	0	.UPSAMPLING_REQD
0xdd	0x0005fa54	0	.JQUALITY
0xe2	0x0005fa5c	0	.IOTYPE
0xe3	0x0005fa64	0	.ROI
0xe4	0x0005fa6c	0	.DCTTYPE
0xe5	0x0005fa74	0	.FAST_PROCESSING
0xe6	0x0005fa7c	0	.INTERRUPT
0xea	0x0005fa84	0	IJL-DLL
0x101	0x0005faa0	1	FREEIJL
0x103	0x0005fadc	0	III
0x105	0x0005faec	0	IJL-SCALE
0x106	0x0005fafc	0	IJL-SCALE-PARAM
0x107	0x0005fb0c	0	IJL-TN-SCALE?
0x108	0x0005fb1c	0	IJL-TN-SCALE-WIDTH
0x109	0x0005fb2c	0	IJL-TN-SCALE-HEIGHT
0x10b	0x0005fb3c	0	IJL-FI
0x10d	0x0005fb4c	0	IJLREAD-ADDRESS
0x10e	0x0005fb5c	0	SIZEOFJCPROPS
0x10f	0x0005fb64	0	IJLLASTERROR?
0x112	0x0005fb74	1	>IJL-SCALE
0x116	0x0005fb9c	0	VP-ING?
0x117	0x0005fbac	0	VP-ALREADY-WAIT?
0x118	0x0005fbbc	0	VP-MOUSEDOWN?
0x11a	0x0005fbcc	0	VP-ENTER-EXIT?
0x11b	0x0005fbdc	0	VP-PGUPDN?
0x11d	0x0005fbec	0	IJLKEY?
0x11f	0x0005fbfc	1	%IJLKEY?
0x1b2	0x0005fd50	0	JIL-NO-DIB?
0x1b4	0x0005fd60	1	IJLREADJPG1
0x28e	0x000605f8	0	READING-IJL?
0x291	0x00060608	1	IJLREADJPG
0x3	0x00060704	0	M_SOF0
0x4	0x0006070c	0	M_SOF1
0x5	0x00060714	0	M_SOF2
0x6	0x0006071c	0	M_SOF3
0x7	0x00060724	0	M_SOF5
0x8	0x0006072c	0	M_SOF6
0x9	0x00060734	0	M_SOF7
0xa	0x0006073c	0	M_SOF9
0xb	0x00060744	0	M_SOF10
0xc	0x0006074c	0	M_SOF11
0xd	0x00060754	0	M_SOF13
0xe	0x0006075c	0	M_SOF14
0xf	0x00060764	0	M_SOF15
0x10	0x0006076c	0	M_SOI
0x11	0x00060774	0	M_EOI
0x12	0x0006077c	0	M_SOS
0x13	0x00060784	0	M_DQT
0x14	0x0006078c	0	M_APP0
0x15	0x00060794	0	M_APP1
0x16	0x0006079c	0	M_APP12
0x17	0x000607a4	0	M_COM
0x5	0x000607ac	0	BUFFERREAD
0x7	0x000607e8	0	BR-BUF
0x8	0x000607f8	0	BR-BLEN
0x9	0x00060808	0	BR-PTR
0x2c	0x00060938	1	%GETC
0x43	0x00060978	0	GETC:
0x52	0x000609b0	0	BR-PARAM:
0x55	0x000609dc	0	GETW:
0x5f	0x00060a34	0	GETS:
0x6b	0x00060acc	0	POSITION:
0x6d	0x00060b08	0	SKIP:
0x6e	0x00060b2c	0	REMAINSIZE:
0x75	0x00060b94	0	SET-BUF:
0x1c	0x00060bd4	0	JPGFILEBUF
0x1e	0x00060be8	0	JPG-WIDTH
0x1f	0x00060bf8	0	JPG-HEIGHT
0x20	0x00060c08	0	JPG-GRAYSCALE?
0x22	0x00060c18	0	JPG-EXIF
0x24	0x00060c28	1	JPGFILEGET1BYTE
0x28	0x00060c68	1	JPGSKIP
0x2c	0x00060c88	1	FINDJPGMARKER
0x46	0x00060cc8	1	BYTE-JOIN
0x4b	0x00060ce4	1	DOJPGMARKER
0xc8	0x000610c8	1	%LISTJPG
0xd4	0x00061100	1	"LISTJPG
0xe7	0x0006118c	1	BUF-LISTJPG
0xfe	0x001d7244	0	T
0x66	0x00061214	1	"FI-LOAD
0x9a	0x000613e4	1	FI-CONVERTTO24BIT
0xa3	0x0006148c	0	"READ&RESIZE-TO-BUF-PRE-FI?
0x3	0x0006149c	1	GET-SCALED-XY
0x1e	0x000615c4	1	3*
0x24	0x000615dc	0	RESIZE-XTABLE
0x25	0x000615ec	0	RESIZE-ORG
0x26	0x000615f4	0	RESIZE-DST
0x28	0x000615fc	1	RESIZE-XXX
0x56	0x00061638	0	HALFTONE-TOTAL
0x57	0x00061648	0	HALFTONE-CNT
0x59	0x00061658	0	HALFTONE-NEW-PTR
0x5a	0x00061668	0	HALFTONE-X-TBL
0x5b	0x00061678	0	HALFTONE-Y-TBL
0x5e	0x00061688	0	#HALFTONE-Y-REPEAT
0x5f	0x00061698	0	#HALFTONE-X-REPEAT
0x62	0x000616a8	0	BYTES/LINE1
0x6c	0x000616b8	1	HALFTONE-XXX-1
0x9a	0x000616fc	1	+.C@
0xab	0x00061718	0	RESIZE-HALFTONE?
0xbb	0x00061728	1	RESIZE-RGB-HALFTONE
0x11a	0x00061ac0	1	RESIZE-RGB
0x168	0x00061c50	0	RESIZED-XSIZE
